# Stage P tie points: ch2_ohr_ncp_20211023T0027462822_d_img_d18 (source) to NAC_DTM_VIKRAMSITE1_M1442997156_100CM.TIF (reference), Chandrayaan-3 landing site.
# src_line/src_sample: 0-based position in the full-resolution source .img.
# ref_x/ref_y: reference CRS (polar stereographic, lat_ts -69.3, lon_0 32.3, R 1737400 m); ref_col/ref_row: 0-based pixel centre in the reference GeoTIFF.
# isro_geo_dx/dy_m: reference position minus the position the ISRO geometry CSV assigns to the same source pixel.
# Residuals in fine source-frame px (1 px = 1.134 m on the ground). heldout_residual_px: stripes scheme, model never saw the node.
# Reference error: lola_rms 1.85 m. Residuals are relative to the reference, not ground-truth errors.
id,src_line,src_sample,ref_x,ref_y,lon,lat,ref_col,ref_row,isro_geo_dx_m,isro_geo_dy_m,ncc_peak,ncc_second,fit_residual_px,is_inlier,heldout_fold,heldout_residual_px
1431,49161.50,4353.50,1389.118,611923.666,32.43006601,-69.37262408,12433.618,26335.834,475.74,-3686.15,0.8443,0.4704,0.2649,1,1,0.2574
1432,49161.50,4737.50,1281.745,611931.760,32.42001088,-69.37236484,12326.245,26327.740,476.68,-3686.69,0.8390,0.4035,0.5839,1,1,0.5520
1433,49161.50,5121.50,1174.638,611941.126,32.40998067,-69.37206296,12219.138,26318.374,477.95,-3685.96,0.8445,0.5077,0.2798,1,1,0.3120
1434,49161.50,5505.50,1066.628,611949.173,32.39986650,-69.37180408,12111.128,26310.327,478.38,-3686.55,0.8572,0.4643,0.3354,1,1,0.3135
1435,49161.50,5889.50,958.811,611958.163,32.38977046,-69.37151342,12003.311,26301.337,479.08,-3686.21,0.8670,0.4258,0.1702,1,1,0.1666
1436,49161.50,6273.50,849.103,611967.721,32.37949763,-69.37120348,11893.603,26291.779,477.95,-3685.30,0.8240,0.5624,0.4124,1,1,0.4235
1437,49161.50,6657.50,740.940,611976.041,32.36936986,-69.37093369,11785.440,26283.459,478.43,-3685.63,0.8721,0.4298,0.2291,1,1,0.2357
1438,49161.50,7041.50,631.816,611984.955,32.35915244,-69.37064369,11676.316,26274.545,478.01,-3685.38,0.8525,0.6676,0.1559,1,1,0.1616
1439,49161.50,7425.50,522.503,611993.341,32.34891752,-69.37037048,11567.003,26266.159,477.47,-3685.66,0.8902,0.5308,0.6171,1,1,0.6192
1440,49161.50,7809.50,413.773,612002.996,32.33873747,-69.37005473,11458.273,26256.504,477.58,-3684.67,0.9001,0.6189,0.2273,1,1,0.2259
1441,49161.50,8193.50,305.133,612011.814,32.32856617,-69.36976599,11349.633,26247.686,477.85,-3684.52,0.8327,0.4842,0.4025,1,1,0.4018
1442,49161.50,8577.50,196.236,612019.907,32.31837114,-69.36950050,11240.736,26239.593,477.93,-3685.11,0.8185,0.3911,0.2227,1,1,0.2222
1443,49161.50,8961.50,87.399,612028.816,32.30818199,-69.36920748,11131.899,26230.684,478.13,-3684.88,0.8063,0.3375,0.1665,1,1,0.1673
1444,49161.50,9345.50,-22.645,612037.842,32.29788013,-69.36890996,11021.855,26221.658,477.20,-3684.54,0.8749,0.5263,0.1484,1,1,0.1504
1445,49161.50,9729.50,-133.270,612046.595,32.28752413,-69.36862075,10911.230,26212.905,475.74,-3684.48,0.8488,0.4422,0.3567,1,1,0.3523
1446,49161.50,10113.50,-243.694,612056.464,32.27718732,-69.36829412,10800.806,26203.036,474.56,-3683.30,0.8330,0.4256,0.3629,1,1,0.3702
1447,49161.50,10497.50,-353.344,612064.463,32.26692318,-69.36802851,10691.156,26195.037,474.22,-3684.00,0.7910,0.5751,0.4311,1,1,0.4152
1448,49161.50,10881.50,-460.447,612072.789,32.25689785,-69.36775153,10584.053,26186.711,476.49,-3684.38,0.8610,0.4598,0.1746,1,1,0.1867
1449,49161.50,11265.50,-568.051,612080.771,32.24682583,-69.36748525,10476.449,26178.729,478.32,-3685.11,0.8560,0.5945,0.2113,1,1,0.2336
1450,49161.50,11649.50,-677.162,612088.976,32.23661295,-69.36721096,10367.338,26170.524,478.72,-3685.62,0.8110,0.3864,0.3062,1,1,0.2858
1451,49545.50,2817.50,1823.044,611993.199,32.47067575,-69.37029295,12867.544,26266.301,471.22,-3685.67,0.8247,0.3774,0.2736,1,2,0.2766
1452,49545.50,3201.50,1716.298,612001.879,32.46067981,-69.37001683,12760.798,26257.621,472.53,-3685.60,0.8410,0.6047,0.3153,1,2,0.2972
1453,49545.50,3585.50,1608.631,612010.037,32.45059810,-69.36975737,12653.131,26249.463,472.98,-3686.06,0.8637,0.5214,0.3836,1,2,0.3956
1454,49545.50,3969.50,1502.203,612018.846,32.44063245,-69.36947573,12546.703,26240.654,474.73,-3685.88,0.8447,0.4147,0.1494,1,2,0.1634
1455,49545.50,4353.50,1394.376,612026.984,32.43053632,-69.36921572,12438.876,26232.516,475.16,-3686.36,0.8386,0.4247,0.5733,1,2,0.5674
1456,49545.50,4737.50,1287.291,612036.249,32.42050960,-69.36891785,12331.791,26223.251,476.39,-3685.73,0.8734,0.3886,0.4039,1,2,0.4366
1457,49545.50,5121.50,1179.577,612044.681,32.41042444,-69.36864688,12224.077,26214.819,477.05,-3685.93,0.8039,0.4161,0.1507,1,2,0.2037
1458,49545.50,5505.50,1072.082,612052.964,32.40036009,-69.36838019,12116.582,26206.536,478.00,-3686.29,0.8512,0.5359,0.4512,1,2,0.5095
1459,49545.50,5889.50,964.146,612062.233,32.39025460,-69.36808039,12008.646,26197.267,478.58,-3685.67,0.8371,0.2971,0.3350,1,2,0.3179
1460,49545.50,6273.50,855.148,612070.930,32.38005015,-69.36779884,11899.648,26188.570,478.16,-3685.62,0.8759,0.4395,0.1213,1,2,0.1634
1461,49545.50,6657.50,745.696,612079.901,32.36980330,-69.36750766,11790.196,26179.599,477.35,-3685.30,0.8509,0.5313,0.1604,1,2,0.1218
1462,49545.50,7041.50,636.860,612088.752,32.35961448,-69.36721978,11681.360,26170.748,477.22,-3685.11,0.8195,0.4682,0.1939,1,2,0.2419
1463,49545.50,7425.50,528.188,612097.216,32.34944137,-69.36694400,11572.688,26162.284,477.32,-3685.31,0.8540,0.4776,0.4948,1,2,0.4666
1464,49545.50,7809.50,420.095,612106.085,32.33932273,-69.36665422,11464.595,26153.415,478.07,-3685.11,0.8369,0.3796,0.2988,1,2,0.3406
1465,49545.50,8193.50,311.362,612115.003,32.32914441,-69.36636220,11355.862,26144.497,478.25,-3684.86,0.8571,0.4201,0.2586,1,2,0.2768
1466,49545.50,8577.50,202.465,612123.991,32.31895103,-69.36606725,11246.965,26135.509,478.33,-3684.55,0.8497,0.5251,0.4502,1,2,0.4392
1467,49545.50,8961.50,92.516,612132.300,32.30865953,-69.36579404,11137.016,26127.200,477.42,-3684.92,0.8041,0.2651,0.2143,1,2,0.2351
1468,49545.50,9345.50,-17.478,612141.362,32.29836409,-69.36549535,11027.022,26118.138,476.53,-3684.55,0.8113,0.3896,0.4533,1,2,0.4460
1469,49545.50,9729.50,-127.627,612150.437,32.28805438,-69.36519559,10916.873,26109.063,475.56,-3684.16,0.8600,0.4311,0.1821,1,2,0.1966
1470,49545.50,10113.50,-238.526,612159.281,32.27767486,-69.36490278,10805.974,26100.219,473.90,-3684.01,0.8863,0.5591,0.4812,1,2,0.5016
1471,49545.50,10497.50,-347.358,612168.300,32.26748907,-69.36460358,10697.142,26091.200,474.37,-3683.69,0.8208,0.5064,0.0174,1,2,0.0276
1472,49545.50,11649.50,-672.034,612192.470,32.23710364,-69.36379742,10372.466,26067.030,478.02,-3685.65,0.7914,0.4015,0.3903,1,2,0.4130
1473,49929.50,2817.50,1828.558,612096.551,32.47116307,-69.36688335,12873.058,26162.949,470.89,-3685.84,0.7981,0.4939,0.4481,1,2,0.4364
1474,49929.50,3201.50,1722.403,612105.157,32.46122422,-69.36660964,12766.903,26154.343,472.78,-3685.85,0.7827,0.3136,0.3545,1,2,0.3666
1475,49929.50,3585.50,1614.705,612113.805,32.45114110,-69.36633408,12659.205,26145.695,473.20,-3685.82,0.8219,0.4394,0.2995,1,2,0.3389
1476,49929.50,3969.50,1507.641,612122.825,32.44111754,-69.36604554,12552.141,26136.675,474.32,-3685.42,0.8282,0.3879,0.4450,1,2,0.4133
1477,49929.50,4353.50,1400.348,612130.909,32.43107309,-69.36578732,12444.848,26128.591,475.28,-3685.96,0.8522,0.5670,0.6455,1,2,0.6948
1478,49929.50,4737.50,1292.243,612139.720,32.42095269,-69.36550454,12336.743,26119.780,475.49,-3685.78,0.8802,0.6803,0.0597,1,2,0.1198
1479,49929.50,5121.50,1185.220,612148.458,32.41093395,-69.36522345,12229.720,26111.042,476.85,-3685.68,0.8363,0.3030,0.2647,1,2,0.2665
1480,49929.50,5505.50,1077.428,612156.855,32.40084341,-69.36495306,12121.928,26102.645,477.50,-3685.92,0.8477,0.3421,0.0352,1,2,0.0516
1481,49929.50,5889.50,969.117,612165.790,32.39070465,-69.36466432,12013.617,26093.710,477.70,-3685.63,0.8590,0.3781,0.1616,1,2,0.1511
1482,49929.50,6273.50,860.624,612173.976,32.38054912,-69.36439965,11905.124,26085.524,477.79,-3686.10,0.8418,0.3733,0.4126,1,2,0.4490
1483,49929.50,6657.50,751.282,612182.880,32.37031440,-69.36411068,11795.782,26076.620,477.09,-3685.84,0.8391,0.4376,0.5354,1,2,0.5463
1484,49929.50,7041.50,642.578,612192.445,32.36013962,-69.36379926,11687.078,26067.055,477.10,-3684.94,0.8509,0.3752,0.1437,1,2,0.1602
1485,49929.50,7425.50,532.975,612200.921,32.34988105,-69.36352317,11577.475,26058.579,476.27,-3685.12,0.8198,0.4549,0.4993,1,2,0.4823
1486,49929.50,7809.50,424.801,612209.278,32.33975649,-69.36325031,11469.301,26050.222,476.94,-3685.43,0.8349,0.4642,0.5833,1,2,0.5796
1487,49929.50,8193.50,317.084,612218.609,32.32967496,-69.36294470,11361.584,26040.891,478.13,-3684.78,0.8301,0.3195,0.3172,1,2,0.3085
1488,49929.50,8577.50,208.520,612227.276,32.31951451,-69.36266033,11253.020,26032.224,478.54,-3684.79,0.8468,0.3616,0.4391,1,2,0.4519
1489,49929.50,8961.50,99.084,612235.931,32.30927268,-69.36237577,11143.584,26023.569,478.15,-3684.81,0.8529,0.4518,0.3221,1,2,0.3476
1490,49929.50,9345.50,-11.210,612245.071,32.29895098,-69.36207456,11033.290,26014.429,476.96,-3684.36,0.7810,0.3724,0.2283,1,2,0.2151
1491,49929.50,9729.50,-121.883,612254.007,32.28859398,-69.36177940,10922.617,26005.493,475.46,-3684.11,0.8322,0.4499,0.1709,1,2,0.1646
1492,49929.50,10113.50,-231.096,612262.873,32.27837393,-69.36148593,10813.404,25996.627,475.49,-3683.94,0.8356,0.4407,0.2090,1,2,0.1933
1493,49929.50,10497.50,-339.424,612270.960,32.26823704,-69.36121751,10705.076,25988.540,476.47,-3684.55,0.8639,0.4790,0.1346,1,2,0.1325
1494,49929.50,11649.50,-666.296,612295.856,32.23765114,-69.36038750,10378.204,25963.644,477.92,-3685.78,0.8469,0.4170,0.4038,1,2,0.4210
1495,50313.50,2817.50,1834.882,612199.591,32.47172619,-69.36348400,12879.382,26059.909,471.20,-3686.39,0.8128,0.3122,0.4015,1,2,0.4209
1496,50313.50,3201.50,1728.385,612208.054,32.46175698,-69.36321508,12772.885,26051.446,472.76,-3686.54,0.8300,0.2480,0.2978,1,2,0.3437
1497,50313.50,3585.50,1620.765,612216.689,32.45168282,-69.36293995,12665.265,26042.811,473.26,-3686.52,0.8541,0.3875,0.4577,1,2,0.4821
1498,50313.50,3969.50,1513.886,612225.949,32.44167825,-69.36264356,12558.386,26033.551,474.57,-3685.88,0.8281,0.2265,0.2942,1,2,0.3000
1499,50313.50,4353.50,1405.911,612234.177,32.43157155,-69.36238064,12450.411,26025.323,474.84,-3686.28,0.8501,0.4183,0.3518,1,2,0.3475
1500,50313.50,4737.50,1298.621,612242.844,32.42152917,-69.36210259,12343.121,26016.656,475.87,-3686.25,0.8693,0.4762,0.4383,1,2,0.5036
1501,50313.50,5121.50,1191.182,612251.868,32.41147312,-69.36181213,12235.682,26007.632,476.81,-3685.86,0.8868,0.5475,0.2883,1,2,0.3156
1502,50313.50,5505.50,1081.814,612261.024,32.40123675,-69.36151683,12126.314,25998.476,475.89,-3685.34,0.8833,0.5875,0.2380,1,2,0.2649
1503,50313.50,5889.50,974.532,612269.007,32.39119605,-69.36125947,12019.032,25990.493,477.12,-3686.00,0.8874,0.4349,0.2107,1,2,0.2548
1504,50313.50,6273.50,865.927,612278.001,32.38103170,-69.36096819,11910.427,25981.499,477.09,-3685.66,0.8666,0.3569,0.0764,1,2,0.1235
1505,50313.50,6657.50,757.063,612286.466,32.37084345,-69.36069375,11801.563,25973.034,476.87,-3685.85,0.8445,0.4980,0.4555,1,2,0.4702
1506,50313.50,7041.50,647.334,612295.715,32.36057452,-69.36039281,11691.834,25963.785,475.85,-3685.26,0.8351,0.6527,0.5852,1,2,0.5619
1507,50313.50,7425.50,539.005,612304.823,32.35043685,-69.36009587,11583.505,25954.677,476.30,-3684.81,0.8437,0.3570,0.0754,1,2,0.1171
1508,50313.50,7809.50,430.249,612313.798,32.34025946,-69.35980267,11474.749,25945.702,476.39,-3684.51,0.8419,0.3749,0.2545,1,2,0.2588
1509,50313.50,8193.50,321.732,612322.498,32.33010484,-69.35951790,11366.232,25937.002,476.78,-3684.48,0.8585,0.4887,0.3247,1,2,0.3074
1510,50313.50,8577.50,212.557,612330.931,32.31988893,-69.35924133,11257.057,25928.569,476.58,-3684.72,0.8391,0.4086,0.1463,1,2,0.1823
1511,50313.50,8961.50,105.182,612339.187,32.30984177,-69.35896990,11149.682,25920.313,478.25,-3685.15,0.8608,0.4821,0.2365,1,2,0.2677
1512,50313.50,9345.50,-4.963,612348.363,32.29953562,-69.35866756,11039.537,25911.137,477.21,-3684.66,0.8420,0.3607,0.2083,1,2,0.2099
1513,50313.50,9729.50,-114.865,612357.208,32.28925259,-69.35837545,10929.635,25902.292,476.48,-3684.50,0.8622,0.5011,0.2185,1,2,0.2290
1514,50313.50,10113.50,-223.512,612365.610,32.27908722,-69.35809734,10820.988,25893.890,477.08,-3684.79,0.8857,0.5134,0.2474,1,2,0.2525
1515,50313.50,10497.50,-332.244,612374.054,32.26891411,-69.35781720,10712.256,25885.446,477.65,-3685.05,0.8790,0.4812,0.2897,1,2,0.2893
1516,50313.50,10881.50,-440.932,612381.897,32.25874542,-69.35755623,10603.568,25877.603,478.34,-3685.91,0.8387,0.4034,0.4134,1,2,0.4209
1517,50313.50,11265.50,-549.991,612390.492,32.24854241,-69.35726983,10494.509,25869.008,478.73,-3686.02,0.8331,0.4745,0.3246,1,2,0.3297
1518,50313.50,11649.50,-658.951,612399.017,32.23834883,-69.35698507,10385.549,25860.483,479.28,-3686.21,0.8308,0.3972,0.2776,1,2,0.2947
1519,50697.50,2817.50,1840.933,612303.053,32.47226334,-69.36007078,12885.433,25956.447,471.27,-3686.48,0.8206,0.4883,0.4205,1,2,0.4393
1520,50697.50,3201.50,1734.418,612311.524,32.46229409,-69.35980162,12778.918,25947.976,472.81,-3686.62,0.8765,0.5382,0.3071,1,2,0.3418
1521,50697.50,3585.50,1626.399,612320.955,32.45218418,-69.35950033,12670.899,25938.545,472.91,-3685.81,0.8409,0.4665,0.2522,1,2,0.2700
1522,50697.50,3969.50,1518.720,612329.851,32.44210649,-69.35921603,12563.220,25929.649,473.42,-3685.54,0.8012,0.3947,0.3097,1,2,0.3072
1523,50697.50,4353.50,1411.143,612338.121,32.43203878,-69.35895173,12455.643,25921.379,474.09,-3685.89,0.8827,0.5162,0.1266,1,2,0.1384
1524,50697.50,4737.50,1302.675,612347.427,32.42188776,-69.35865271,12347.175,25912.073,473.94,-3685.22,0.8065,0.6531,0.4903,1,2,0.5210
1525,50697.50,5121.50,1196.220,612355.426,32.41192561,-69.35839604,12240.720,25904.074,475.87,-3685.85,0.7488,0.2654,0.0949,1,2,0.0348
1526,50697.50,5505.50,1088.242,612364.151,32.40182116,-69.35811492,12132.742,25895.349,476.34,-3685.77,0.8141,0.3116,0.0526,1,2,0.0176
1527,50697.50,5889.50,979.913,612373.096,32.39168407,-69.35782592,12024.413,25886.404,476.52,-3685.47,0.8422,0.4116,0.1773,1,2,0.1991
1528,50697.50,6273.50,871.173,612381.470,32.38150880,-69.35755512,11915.673,25878.030,476.36,-3685.75,0.9169,0.7021,0.4099,1,2,0.3821
1529,50697.50,6657.50,762.538,612390.464,32.37134372,-69.35726324,11807.038,25869.036,476.37,-3685.40,0.8462,0.3976,0.1541,1,2,0.1615
1530,50697.50,7041.50,654.190,612399.795,32.36120562,-69.35695961,11698.690,25859.705,476.73,-3684.73,0.8308,0.4048,0.4525,1,2,0.4608
1531,50697.50,7425.50,545.076,612408.252,32.35099630,-69.35668419,11589.576,25851.248,476.40,-3684.94,0.8532,0.4384,0.0398,1,2,0.0775
1532,50697.50,7809.50,435.389,612416.699,32.34073363,-69.35640846,11479.889,25842.801,475.55,-3685.16,0.8071,0.3781,0.5193,1,2,0.5263
1533,50697.50,8193.50,327.348,612425.489,32.33062521,-69.35612074,11371.848,25834.011,476.42,-3685.04,0.8554,0.4789,0.2374,1,2,0.2304
1534,50697.50,8577.50,219.195,612434.610,32.32050658,-69.35582151,11263.695,25824.890,477.24,-3684.60,0.8875,0.6290,0.3837,1,2,0.3732
1535,50697.50,8961.50,110.528,612443.263,32.31034016,-69.35553704,11155.028,25816.237,477.62,-3684.62,0.8205,0.5305,0.4553,1,2,0.4571
1536,50697.50,9345.50,1.332,612451.549,32.30012458,-69.35526407,11045.832,25807.951,477.53,-3685.02,0.8186,0.2790,0.1036,1,2,0.1272
1537,50697.50,9729.50,-107.876,612460.550,32.28990814,-69.35496689,10936.624,25798.950,477.50,-3684.71,0.8359,0.4087,0.3692,1,2,0.3721
1538,50697.50,10113.50,-216.468,612468.938,32.27974971,-69.35468927,10828.032,25790.562,478.15,-3685.02,0.8513,0.4683,0.3208,1,2,0.3226
1539,50697.50,10497.50,-326.668,612477.360,32.26944095,-69.35440987,10717.832,25782.140,477.26,-3685.30,0.8481,0.5563,0.4531,1,2,0.4557
1540,50697.50,10881.50,-434.724,612485.891,32.25933322,-69.35412627,10609.776,25773.609,478.58,-3685.47,0.8335,0.4001,0.1468,1,2,0.1394
1541,50697.50,11265.50,-543.304,612494.067,32.24917665,-69.35385373,10501.196,25765.433,479.44,-3686.00,0.8911,0.5613,0.1318,1,2,0.1333
1542,50697.50,11649.50,-652.558,612502.780,32.23895737,-69.35356282,10391.942,25756.720,479.70,-3686.00,0.8271,0.5055,0.1807,1,2,0.1758
1543,51081.50,2817.50,1847.598,612406.754,32.47285776,-69.35664965,12892.098,25852.746,472.00,-3686.31,0.8347,0.5026,0.2662,1,2,0.2184
1544,51081.50,3201.50,1740.954,612415.233,32.46287813,-69.35638029,12785.454,25844.267,473.41,-3686.44,0.8185,0.3481,0.1037,1,2,0.0424
1545,51081.50,3585.50,1632.687,612423.789,32.45274696,-69.35610792,12677.187,25835.711,473.27,-3686.50,0.8464,0.5802,0.3432,1,2,0.3938
1546,51081.50,3969.50,1524.343,612433.546,32.44260851,-69.35579533,12568.843,25825.954,473.11,-3685.37,0.8543,0.4966,0.3686,1,2,0.3159
1547,51081.50,4353.50,1416.871,612441.858,32.43255233,-69.35552966,12461.371,25817.642,473.89,-3685.68,0.8423,0.5258,0.0568,1,2,0.0894
1548,51081.50,4737.50,1308.278,612451.281,32.42239127,-69.35522684,12352.778,25808.219,473.61,-3684.89,0.7787,0.6546,1.5539,0,2,1.5681
1549,51081.50,5121.50,1200.465,612459.004,32.41230381,-69.35497938,12244.965,25800.496,474.18,-3685.80,0.7997,0.5646,0.4320,1,2,0.4617
1550,51081.50,5505.50,1093.114,612467.945,32.40225965,-69.35469111,12137.614,25791.555,475.28,-3685.50,0.8534,0.5811,0.3616,1,2,0.2975
1551,51081.50,5889.50,984.969,612476.606,32.39214146,-69.35441150,12029.469,25782.894,475.64,-3685.48,0.8623,0.4936,0.0880,1,2,0.1201
1552,51081.50,6273.50,877.086,612484.931,32.38204819,-69.35414231,11921.586,25774.569,476.34,-3685.81,0.8588,0.6333,0.3467,1,2,0.3465
1553,51081.50,6657.50,768.467,612494.027,32.37188620,-69.35384711,11812.967,25765.473,476.37,-3685.37,0.8346,0.2426,0.0929,1,2,0.0894
1554,51081.50,7041.50,659.510,612502.994,32.36169296,-69.35355554,11704.010,25756.506,476.12,-3685.06,0.8720,0.5363,0.1896,1,2,0.2496
1555,51081.50,7425.50,551.134,612511.565,32.35155436,-69.35327635,11595.634,25747.935,476.52,-3685.15,0.8408,0.4542,0.0763,1,2,0.0867
1556,51081.50,7809.50,441.657,612520.358,32.34131300,-69.35298926,11486.157,25739.142,475.89,-3685.02,0.7985,0.4822,0.3050,1,2,0.3530
1557,51081.50,8193.50,333.254,612528.934,32.33117244,-69.35270865,11377.754,25730.566,476.40,-3685.12,0.8799,0.6253,0.4601,1,2,0.5068
1558,51081.50,8577.50,224.574,612538.004,32.32100623,-69.35241114,11269.074,25721.496,476.69,-3684.73,0.8511,0.4935,0.2609,1,2,0.2169
1559,51081.50,8961.50,116.113,612546.388,32.31086082,-69.35213559,11160.613,25713.112,477.28,-3685.02,0.8430,0.3589,0.2335,1,2,0.2672
1560,51081.50,9345.50,7.918,612555.208,32.30074059,-69.35184503,11052.418,25704.292,478.19,-3684.89,0.8363,0.3284,0.4232,1,2,0.4240
1561,51081.50,9729.50,-101.654,612563.299,32.29049186,-69.35157791,10942.846,25696.201,477.79,-3685.49,0.8617,0.4480,0.2703,1,2,0.2662
1562,51081.50,10113.50,-210.421,612571.802,32.28031865,-69.35129652,10834.079,25687.698,478.27,-3685.68,0.8691,0.5369,0.3075,1,2,0.2987
1563,51081.50,10497.50,-319.220,612580.274,32.27014279,-69.35101553,10725.280,25679.226,478.78,-3685.91,0.8502,0.4200,0.2676,1,2,0.2648
1564,51081.50,10881.50,-427.670,612589.128,32.25999984,-69.35072131,10616.830,25670.372,479.71,-3685.76,0.8051,0.4275,0.2515,1,2,0.2485
1565,51081.50,11265.50,-536.223,612597.318,32.24984745,-69.35044838,10508.277,25662.182,480.60,-3686.28,0.8573,0.4506,0.1966,1,2,0.1955
1566,51081.50,11649.50,-645.373,612605.925,32.23963962,-69.35016101,10399.127,25653.575,480.96,-3686.38,0.8432,0.5187,0.2736,1,2,0.2700
1567,51465.50,2817.50,1853.661,612510.148,32.47339573,-69.35323875,12898.161,25749.352,472.18,-3686.41,0.8883,0.4953,0.3628,1,3,0.3623
1568,51465.50,3201.50,1745.732,612519.875,32.46329724,-69.35292840,12790.232,25739.625,472.31,-3685.30,0.8152,0.6357,0.7503,1,3,0.7499
1569,51465.50,3585.50,1639.334,612527.247,32.45334284,-69.35269494,12683.834,25732.253,474.03,-3686.54,0.8010,0.4393,0.3082,1,3,0.3134
1570,51465.50,3969.50,1531.645,612535.940,32.44326766,-69.35241742,12576.145,25723.560,474.53,-3686.47,0.8191,0.3606,0.3231,1,3,0.3373
1571,51465.50,4353.50,1423.663,612544.769,32.43316530,-69.35213480,12468.163,25714.731,474.80,-3686.27,0.8306,0.4628,0.4064,1,3,0.4287
1572,51465.50,4737.50,1316.185,612553.644,32.42311039,-69.35185000,12360.685,25705.856,475.63,-3686.03,0.8509,0.4174,0.0747,1,3,0.1054
1573,51465.50,5121.50,1207.987,612562.508,32.41298844,-69.35156497,12252.487,25696.992,475.82,-3685.80,0.7834,0.1593,0.1207,1,3,0.1531
1574,51465.50,5505.50,1099.807,612571.340,32.40286837,-69.35128038,12144.307,25688.160,476.09,-3685.60,0.8883,0.5377,0.1532,1,3,0.1775
1575,51465.50,5889.50,990.992,612579.983,32.39268931,-69.35100143,12035.492,25679.517,475.79,-3685.61,0.8281,0.2862,0.3542,1,3,0.3961
1576,51465.50,6273.50,883.008,612588.491,32.38258823,-69.35072628,11927.508,25671.009,476.38,-3685.75,0.8411,0.3545,0.2478,1,3,0.2677
1577,51465.50,6657.50,774.330,612597.554,32.37242248,-69.35043219,11818.830,25661.946,476.35,-3685.34,0.8384,0.2773,0.1785,1,3,0.2351
1578,51465.50,7041.50,665.366,612605.934,32.36223026,-69.35016001,11709.866,25653.566,476.10,-3685.61,0.8362,0.3334,0.5636,1,3,0.6009
1579,51465.50,7425.50,557.041,612615.291,32.35209813,-69.34985495,11601.541,25644.209,476.55,-3684.92,0.7875,0.4181,0.1895,1,3,0.2254
1580,51465.50,7809.50,448.182,612624.135,32.34191625,-69.34956619,11492.682,25635.365,476.54,-3684.74,0.8697,0.6292,0.2282,1,3,0.2432
1581,51465.50,8193.50,339.531,612633.026,32.33175426,-69.34927524,11384.031,25626.474,476.80,-3684.52,0.8323,0.5218,0.4500,1,3,0.4645
1582,51465.50,8577.50,231.271,612641.370,32.32162902,-69.34900169,11275.771,25618.130,477.51,-3684.86,0.8625,0.5383,0.3252,1,3,0.3058
1583,51465.50,8961.50,122.945,612649.741,32.31149796,-69.34872664,11167.445,25609.759,478.23,-3685.17,0.8516,0.4353,0.3652,1,3,0.3299
1584,51465.50,9345.50,14.066,612658.602,32.30131543,-69.34843477,11058.566,25600.898,478.46,-3684.99,0.8640,0.6183,0.5768,1,3,0.5489
1585,51465.50,9729.50,-95.040,612666.904,32.29111194,-69.34816070,10949.460,25592.596,478.53,-3685.38,0.8626,0.5028,0.1109,1,3,0.1152
1586,51465.50,10113.50,-204.232,612675.056,32.28090072,-69.34789096,10840.268,25584.444,478.59,-3685.92,0.8108,0.3318,0.3395,1,3,0.3377
1587,51465.50,10497.50,-313.501,612683.895,32.27068259,-69.34759790,10730.999,25575.605,478.63,-3685.78,0.9073,0.6464,0.1707,1,3,0.1775
1588,51465.50,10881.50,-420.925,612691.882,32.26063729,-69.34733235,10623.575,25567.618,480.58,-3686.50,0.8857,0.6314,0.1535,1,3,0.1521
1589,51465.50,11265.50,-529.539,612700.399,32.25048097,-69.34704864,10514.961,25559.101,481.41,-3686.69,0.8685,0.4911,0.0508,1,3,0.0538
1590,51465.50,11649.50,-638.855,612708.426,32.24025925,-69.34678045,10405.645,25551.074,481.61,-3687.38,0.8191,0.4403,0.4027,1,3,0.3896
1591,51849.50,2817.50,1860.141,612613.013,32.47397265,-69.34984529,12904.641,25646.487,472.85,-3687.05,0.8161,0.3906,0.2841,1,3,0.2744
1592,51849.50,3201.50,1752.679,612622.351,32.46391961,-69.34954775,12797.179,25637.149,473.44,-3686.32,0.8039,0.4938,0.2241,1,3,0.2325
1593,51849.50,3585.50,1645.998,612630.753,32.45394017,-69.34928038,12690.498,25628.747,474.88,-3686.54,0.8429,0.3483,0.1873,1,3,0.1991
1594,51849.50,3969.50,1538.082,612639.044,32.44384557,-69.34901618,12582.582,25620.456,475.15,-3686.87,0.8430,0.3427,0.2995,1,3,0.2924
1595,51849.50,4353.50,1430.205,612648.443,32.43375463,-69.34871479,12474.705,25611.057,475.53,-3686.09,0.8777,0.7610,0.2717,1,3,0.2695
